"Feature Name"|"ID"|"Class"|"County"|"State"|"Latitude"|"Longitude"|"Ele(ft*)"|"Map**"|"BGN Date"|"Entry Date"|
"Brown Road Baptist School"|"2517585"|"School"|"Maricopa"|"AZ"|"332617N"|"1114125W"|"1460"|"Buckhorn"|""|"26-FEB-2009"
"Brownmoor School"|"2011"|"School"|"Maricopa"|"AZ"|"332919N"|"1115658W"|"1263"|"Tempe"|""|"08-FEB-1980"
"Brunson - Lee Elementary School"|"2466650"|"School"|"Maricopa"|"AZ"|"332746N"|"1115846W"|"1188"|"Tempe"|""|"16-JUL-2008"
"Buckeye Academy"|"2517835"|"School"|"Maricopa"|"AZ"|"332227N"|"1123510W"|"879"|"Buckeye"|""|"26-FEB-2009"
"Buckeye Elementary School"|"14246"|"School"|"Maricopa"|"AZ"|"332209N"|"1123459W"|"866"|"Buckeye"|""|"27-JUN-1984"
"Buckeye Middle School"|"2466651"|"School"|"Maricopa"|"AZ"|"332209N"|"1123459W"|"866"|"Buckeye"|""|"16-JUL-2008"
"Buckeye Primary School"|"2466652"|"School"|"Maricopa"|"AZ"|"332206N"|"1123457W"|"863"|"Buckeye"|""|"16-JUL-2008"
"Buckeye Union High School"|"14256"|"School"|"Maricopa"|"AZ"|"332225N"|"1123439W"|"879"|"Buckeye"|""|"27-JUN-1984"
"Burk Elementary School"|"2466653"|"School"|"Maricopa"|"AZ"|"332133N"|"1114651W"|"1240"|"Chandler"|""|"16-JUL-2008"
"Burk Street School"|"14260"|"School"|"Maricopa"|"AZ"|"332210N"|"1114657W"|"1240"|"Chandler"|""|"27-JUN-1984"
"Burke Basic School"|"2517653"|"School"|"Maricopa"|"AZ"|"332333N"|"1114944W"|"1217"|"Mesa"|""|"26-FEB-2009"
"Bustoz Elementary School"|"14261"|"School"|"Maricopa"|"AZ"|"332305N"|"1115400W"|"1191"|"Tempe"|""|"27-JUN-1984"
"Byron A Barry School"|"2466654"|"School"|"Maricopa"|"AZ"|"332832N"|"1121117W"|"1076"|"Fowler"|""|"16-JUL-2008"
"C Doby Middle School"|"2466655"|"School"|"Maricopa"|"AZ"|"333034N"|"1120603W"|"1135"|"Sunnyslope"|""|"16-JUL-2008"
"C I Waggoner Elementary School"|"15197"|"School"|"Maricopa"|"AZ"|"332035N"|"1115523W"|"1184"|"Guadalupe"|""|"27-JUN-1984"
"C J Jorgensen School"|"14262"|"School"|"Maricopa"|"AZ"|"332355N"|"1120544W"|"1073"|"Phoenix"|""|"27-JUN-1984"
"C O Greenfield School"|"14546"|"School"|"Maricopa"|"AZ"|"332256N"|"1120327W"|"1158"|"Phoenix"|""|"27-JUN-1984"
"Cactus High School"|"2517488"|"School"|"Maricopa"|"AZ"|"333735N"|"1121143W"|"1230"|"Hedgpeth Hills"|""|"26-FEB-2009"
"Cactus Shadows High School"|"2517563"|"School"|"Maricopa"|"AZ"|"334707N"|"1115722W"|"2080"|"Cave Creek"|""|"26-FEB-2009"
"Cactus View Elementary School"|"2517652"|"School"|"Maricopa"|"AZ"|"333848N"|"1120430W"|"1384"|"Union Hills"|""|"26-FEB-2009"
"Cactus Wren Elementary School"|"2466656"|"School"|"Maricopa"|"AZ"|"333427N"|"1120838W"|"1224"|"Glendale"|""|"16-JUL-2008"
"Calderwood Elementary School"|"2466657"|"School"|"Maricopa"|"AZ"|"333008N"|"1121732W"|"1027"|"El Mirage"|""|"16-JUL-2008"
"Cambridge Academy"|"2466658"|"School"|"Maricopa"|"AZ"|"332615N"|"1113739W"|"1640"|"Buckhorn"|""|"16-JUL-2008"
"Camelback Academy"|"2466659"|"School"|"Maricopa"|"AZ"|"333033N"|"1121326W"|"1093"|"Glendale"|""|"16-JUL-2008"
"Camelback Christian School"|"2517620"|"School"|"Maricopa"|"AZ"|"333104N"|"1115953W"|"1273"|"Paradise Valley"|""|"26-FEB-2009"
"Camelback Desert School"|"2517511"|"School"|"Maricopa"|"AZ"|"333130N"|"1115639W"|"1362"|"Paradise Valley"|""|"26-FEB-2009"
"Camelback Desert School Scottsdale Campus"|"2517487"|"School"|"Maricopa"|"AZ"|"333528N"|"1115224W"|"1398"|"Sawik Mountain"|""|"26-FEB-2009"
"Camelback High School"|"2391"|"School"|"Maricopa"|"AZ"|"333015N"|"1120122W"|"1184"|"Sunnyslope"|""|"08-FEB-1980"
"Campo Bello Elementary School"|"2466660"|"School"|"Maricopa"|"AZ"|"333848N"|"1120131W"|"1453"|"Union Hills"|""|"16-JUL-2008"
"Canyon Breeze Elementary School"|"2517626"|"School"|"Maricopa"|"AZ"|"332813N"|"1121843W"|"1004"|"Tolleson"|""|"26-FEB-2009"
"Canyon Elementary School"|"2466661"|"School"|"Maricopa"|"AZ"|"333801N"|"1121034W"|"1257"|"Hedgpeth Hills"|""|"16-JUL-2008"
"Canyon Ridge School"|"2517848"|"School"|"Maricopa"|"AZ"|"333800N"|"1122556W"|"1293"|"McMicken Dam"|""|"26-FEB-2009"
"Canyon Rim Elementary School"|"2517748"|"School"|"Maricopa"|"AZ"|"332137N"|"1113739W"|"1430"|"Higley"|""|"26-FEB-2009"
"Canyon Springs School"|"2517793"|"School"|"Maricopa"|"AZ"|"335227N"|"1120917W"|"1896"|"Biscuit Flat"|""|"26-FEB-2009"
"Canyon State Academy"|"768"|"School"|"Maricopa"|"AZ"|"331554N"|"1113903W"|"1384"|"Higley"|""|"08-FEB-1980"
"Capital Academic Charter School"|"2466662"|"School"|"Maricopa"|"AZ"|"332828N"|"1120427W"|"1096"|"Phoenix"|""|"16-JUL-2008"
"Capitol Elementary School"|"2466663"|"School"|"Maricopa"|"AZ"|"332707N"|"1120542W"|"1076"|"Phoenix"|""|"16-JUL-2008"
"Capitol School"|"2454"|"School"|"Maricopa"|"AZ"|"332707N"|"1120542W"|"1076"|"Phoenix"|""|"08-FEB-1980"
"Carden Traditional School"|"2466664"|"School"|"Maricopa"|"AZ"|"333854N"|"1120943W"|"1293"|"Hedgpeth Hills"|""|"16-JUL-2008"
"Cardinals Academy"|"2517827"|"School"|"Maricopa"|"AZ"|"333347N"|"1120607W"|"1214"|"Sunnyslope"|""|"26-FEB-2009"
"Career Success High School Main Campus"|"2466665"|"School"|"Maricopa"|"AZ"|"332933N"|"1120704W"|"1119"|"Phoenix"|""|"16-JUL-2008"
"Carl Hayden Community High School"|"2463"|"School"|"Maricopa"|"AZ"|"332727N"|"1120757W"|"1070"|"Fowler"|""|"08-FEB-1980"
"Carmel Community Arts and Technology Charter School"|"2517441"|"School"|"Maricopa"|"AZ"|"331841N"|"1115038W"|"1211"|"Chandler"|""|"26-FEB-2009"
"Carminati Elementary School"|"14314"|"School"|"Maricopa"|"AZ"|"332313N"|"1115549W"|"1181"|"Tempe"|""|"27-JUN-1984"
"Carol G Peck Elementary School"|"2466666"|"School"|"Maricopa"|"AZ"|"333122N"|"1120956W"|"1152"|"Glendale"|""|"16-JUL-2008"
"Carol Rae Ranch Elementary School"|"2517749"|"School"|"Maricopa"|"AZ"|"332217N"|"1114238W"|"1312"|"Higley"|""|"26-FEB-2009"
"Carson Junior High School"|"2489"|"School"|"Maricopa"|"AZ"|"332530N"|"1115105W"|"1240"|"Mesa"|""|"08-FEB-1980"
"Cartwright Elementary School"|"14316"|"School"|"Maricopa"|"AZ"|"332847N"|"1121106W"|"1083"|"Fowler"|""|"27-JUN-1984"
"Carver High School"|"2497"|"School"|"Maricopa"|"AZ"|"332626N"|"1120406W"|"1083"|"Phoenix"|""|"08-FEB-1980"
"Casa Vida School"|"2466667"|"School"|"Maricopa"|"AZ"|"331756N"|"1115901W"|"1188"|"Guadalupe"|""|"16-JUL-2008"
"Casy Country Day School"|"2466668"|"School"|"Maricopa"|"AZ"|"333537N"|"1115532W"|"1381"|"Paradise Valley"|""|"16-JUL-2008"
"Catalina Ventura School"|"2559"|"School"|"Maricopa"|"AZ"|"333150N"|"1120830W"|"1171"|"Glendale"|""|"08-FEB-1980"
"Cave Creek School"|"36949"|"School"|"Maricopa"|"AZ"|"334958N"|"1115633W"|"2185"|"Cave Creek"|""|"27-JUN-1984"
"Centennial High School"|"2466669"|"School"|"Maricopa"|"AZ"|"333659N"|"1121350W"|"1184"|"Glendale"|""|"16-JUL-2008"
"Centerra Mirage School"|"2517731"|"School"|"Maricopa"|"AZ"|"332633N"|"1122311W"|"978"|"Perryville"|""|"26-FEB-2009"
"Central Elementary School"|"14326"|"School"|"Maricopa"|"AZ"|"333444N"|"1121415W"|"1142"|"Glendale"|""|"27-JUN-1984"
"Central High School"|"2698"|"School"|"Maricopa"|"AZ"|"333010N"|"1120418W"|"1125"|"Sunnyslope"|""|"08-FEB-1980"
"Cesar Chavez High School"|"2466670"|"School"|"Maricopa"|"AZ"|"332233N"|"1120846W"|"1050"|"Fowler"|""|"16-JUL-2008"
"Cesar E Chavez Community School"|"2466671"|"School"|"Maricopa"|"AZ"|"332439N"|"1120404W"|"1076"|"Phoenix"|""|"16-JUL-2008"
"Challenge Charter School"|"2466672"|"School"|"Maricopa"|"AZ"|"333833N"|"1121103W"|"1260"|"Hedgpeth Hills"|""|"16-JUL-2008"
"Challenger School"|"2466673"|"School"|"Maricopa"|"AZ"|"333149N"|"1121234W"|"1119"|"Glendale"|""|"16-JUL-2008"
"Chandler - Gilbert Community College"|"2517764"|"School"|"Maricopa"|"AZ"|"331739N"|"1114746W"|"1243"|"Chandler"|""|"26-FEB-2009"
"Chandler - Gilbert Community College Pecos Campus Agave Hall"|"2672067"|"School"|"Maricopa"|"AZ"|"331736N"|"1114747W"|"1243"|"Chandler"|""|"13-JUL-2011"
"Chandler - Gilbert Community College Pecos Campus Bradshaw Hall"|"2672068"|"School"|"Maricopa"|"AZ"|"331736N"|"1114745W"|"1243"|"Chandler"|""|"13-JUL-2011"
"Chandler - Gilbert Community College Pecos Campus Cholla Hall"|"2672069"|"School"|"Maricopa"|"AZ"|"331741N"|"1114745W"|"1243"|"Chandler"|""|"13-JUL-2011"
"Chandler - Gilbert Community College Pecos Campus Estralla Hall"|"2672070"|"School"|"Maricopa"|"AZ"|"331744N"|"1114744W"|"1247"|"Chandler"|""|"13-JUL-2011"
"Chandler - Gilbert Community College Pecos Campus Gila Hall"|"2672071"|"School"|"Maricopa"|"AZ"|"331744N"|"1114741W"|"1247"|"Chandler"|""|"13-JUL-2011"
"Chandler - Gilbert Community College Pecos Campus Ironwood Hall"|"2672072"|"School"|"Maricopa"|"AZ"|"331745N"|"1114748W"|"1243"|"Chandler"|""|"13-JUL-2011"
"Chandler - Gilbert Community College Pecos Campus Jacaranda Hall"|"2672073"|"School"|"Maricopa"|"AZ"|"331744N"|"1114740W"|"1247"|"Chandler"|""|"13-JUL-2011"
"Chandler - Gilbert Community College Pecos Campus Javalina Hall"|"2672074"|"School"|"Maricopa"|"AZ"|"331744N"|"1114743W"|"1247"|"Chandler"|""|"13-JUL-2011"
"Chandler - Gilbert Community College Pecos Campus Saguaro Hall"|"2672075"|"School"|"Maricopa"|"AZ"|"331742N"|"1114743W"|"1247"|"Chandler"|""|"13-JUL-2011"
"Chandler - Gilbert Community College Pecos Campus Student Center"|"2672076"|"School"|"Maricopa"|"AZ"|"331741N"|"1114748W"|"1243"|"Chandler"|""|"13-JUL-2011"
"Chandler - Gilbert Community College Williams Campus Bluford Hall"|"2672077"|"School"|"Maricopa"|"AZ"|"331840N"|"1114027W"|"1342"|"Higley"|""|"13-JUL-2011"
"Chandler - Gilbert Community College Williams Campus Engel Hall"|"2672078"|"School"|"Maricopa"|"AZ"|"331840N"|"1114021W"|"1345"|"Higley"|""|"13-JUL-2011"
"Chandler - Gilbert Community College Williams Campus Mortuary Science Building"|"2672079"|"School"|"Maricopa"|"AZ"|"331839N"|"1114019W"|"1345"|"Higley"|""|"13-JUL-2011"
"Chandler - Gilbert Community College Williams Campus Physical Education Center"|"2672080"|"School"|"Maricopa"|"AZ"|"331829N"|"1114019W"|"1345"|"Higley"|""|"13-JUL-2011"
"Chandler - Gilbert Community College Williams Campus Thomas Hall"|"2672081"|"School"|"Maricopa"|"AZ"|"331826N"|"1114018W"|"1345"|"Higley"|""|"13-JUL-2011"
"Chandler Academy of Arts and Technology"|"2517600"|"School"|"Maricopa"|"AZ"|"332119N"|"1115240W"|"1201"|"Guadalupe"|""|"26-FEB-2009"
"Chandler Christian School"|"2517623"|"School"|"Maricopa"|"AZ"|"331831N"|"1115058W"|"1211"|"Chandler"|""|"26-FEB-2009"
"Chandler Early College"|"2517765"|"School"|"Maricopa"|"AZ"|"331739N"|"1114746W"|"1243"|"Chandler"|""|"26-FEB-2009"
"Chandler Environmental Education Center at Veterans Oasis Park"|"2672001"|"School"|"Maricopa"|"AZ"|"331406N"|"1114615W"|"1276"|"Gila Butte"|""|"13-JUL-2011"
"Chandler Heights School"|"14331"|"School"|"Maricopa"|"AZ"|"331241N"|"1114126W"|"1421"|"Chandler Heights"|""|"27-JUN-1984"
"Chandler High School"|"14332"|"School"|"Maricopa"|"AZ"|"331832N"|"1115035W"|"1214"|"Chandler"|""|"27-JUN-1984"
"Chandler Junior High School"|"14333"|"School"|"Maricopa"|"AZ"|"331839N"|"1115047W"|"1211"|"Chandler"|""|"27-JUN-1984"
"Chandler Traditional Academy Freedom Campus"|"2517766"|"School"|"Maricopa"|"AZ"|"331425N"|"1114325W"|"1319"|"Chandler Heights"|""|"26-FEB-2009"
"Chandler Traditional Academy Goodman Campus"|"2467423"|"School"|"Maricopa"|"AZ"|"331937N"|"1115312W"|"1194"|"Guadalupe"|""|"16-JUL-2008"
"Chandler Traditional Academy Independence Campus"|"2517767"|"School"|"Maricopa"|"AZ"|"331416N"|"1115159W"|"1201"|"Gila Butte"|""|"26-FEB-2009"
"Chandler Traditional Academy Liberty Campus"|"2517768"|"School"|"Maricopa"|"AZ"|"331846N"|"1114746W"|"1243"|"Chandler"|""|"26-FEB-2009"
"Chaparral Elementary School"|"14340"|"School"|"Maricopa"|"AZ"|"333629N"|"1120825W"|"1266"|"Glendale"|""|"27-JUN-1984"
"Chaparral Elementary School"|"2517754"|"School"|"Maricopa"|"AZ"|"331803N"|"1114303W"|"1306"|"Higley"|""|"26-FEB-2009"
"Chaparral High School"|"14337"|"School"|"Maricopa"|"AZ"|"333436N"|"1115557W"|"1342"|"Paradise Valley"|""|"27-JUN-1984"
"Charles W Harris School"|"14342"|"School"|"Maricopa"|"AZ"|"332820N"|"1121043W"|"1076"|"Fowler"|""|"27-JUN-1984"
"Charlotte Upham Patterson Elementary School"|"2517775"|"School"|"Maricopa"|"AZ"|"331252N"|"1114426W"|"1302"|"Chandler Heights"|""|"26-FEB-2009"
"Charter For Excellence School"|"2466674"|"School"|"Maricopa"|"AZ"|"332116N"|"1115730W"|"1224"|"Guadalupe"|""|"16-JUL-2008"
"Cherokee Elementary School"|"14343"|"School"|"Maricopa"|"AZ"|"333356N"|"1115733W"|"1342"|"Paradise Valley"|""|"27-JUN-1984"
"Cheyenne Elementary School"|"2466675"|"School"|"Maricopa"|"AZ"|"333530N"|"1121451W"|"1145"|"Glendale"|""|"16-JUL-2008"
"Cheyenne Traditional School"|"2466676"|"School"|"Maricopa"|"AZ"|"333521N"|"1115028W"|"1440"|"Sawik Mountain"|""|"16-JUL-2008"
"Cholla Alternative School"|"2517693"|"School"|"Maricopa"|"AZ"|"333527N"|"1120013W"|"1404"|"Sunnyslope"|""|"26-FEB-2009"
"Cholla Middle School"|"2887"|"School"|"Maricopa"|"AZ"|"333526N"|"1120735W"|"1260"|"Glendale"|""|"08-FEB-1980"
"Christ Lutheran School"|"2517681"|"School"|"Maricopa"|"AZ"|"332939N"|"1115951W"|"1201"|"Tempe"|""|"26-FEB-2009"
"Christ Rereemer Lutheran School"|"2517694"|"School"|"Maricopa"|"AZ"|"333353N"|"1120903W"|"1207"|"Glendale"|""|"26-FEB-2009"
"Christ the King School"|"2517562"|"School"|"Maricopa"|"AZ"|"332442N"|"1114752W"|"1240"|"Mesa"|""|"26-FEB-2009"
"Christian School"|"2893"|"School"|"Maricopa"|"AZ"|"333006N"|"1120654W"|"1129"|"Sunnyslope"|""|"08-FEB-1980"
"Cimarron Springs Elementary School"|"2517840"|"School"|"Maricopa"|"AZ"|"333739N"|"1122531W"|"1276"|"McMicken Dam"|""|"26-FEB-2009"
"Clarendon Elementary School"|"14356"|"School"|"Maricopa"|"AZ"|"332926N"|"1120517W"|"1109"|"Phoenix"|""|"27-JUN-1984"
"Cloves C Campbell Sr Elementary School"|"2517628"|"School"|"Maricopa"|"AZ"|"332218N"|"1120133W"|"1217"|"Lone Butte"|""|"26-FEB-2009"
"Cochise Elementary School"|"2466678"|"School"|"Maricopa"|"AZ"|"333416N"|"1115353W"|"1345"|"Paradise Valley"|""|"16-JUL-2008"
"Cocopah Elementary School"|"14359"|"School"|"Maricopa"|"AZ"|"333516N"|"1115616W"|"1365"|"Paradise Valley"|""|"27-JUN-1984"
"Cocopah Middle School"|"2466679"|"School"|"Maricopa"|"AZ"|"333518N"|"1115616W"|"1368"|"Paradise Valley"|""|"16-JUL-2008"
"Coe School"|"3092"|"School"|"Maricopa"|"AZ"|"332842N"|"1120832W"|"1093"|"Fowler"|""|"08-FEB-1980"
"Cold Water Academy"|"2517730"|"School"|"Maricopa"|"AZ"|"332940N"|"1122238W"|"1033"|"Perryville"|""|"26-FEB-2009"
"Collier Elementary School"|"2517809"|"School"|"Maricopa"|"AZ"|"332630N"|"1121845W"|"988"|"Tolleson"|""|"26-FEB-2009"
"Collins College"|"2517449"|"School"|"Maricopa"|"AZ"|"332458N"|"1115741W"|"1148"|"Tempe"|""|"26-FEB-2009"
"Compadre High School"|"2466680"|"School"|"Maricopa"|"AZ"|"332152N"|"1115701W"|"1207"|"Guadalupe"|""|"16-JUL-2008"
"Compass Center"|"2466681"|"School"|"Maricopa"|"AZ"|"332920N"|"1120120W"|"1161"|"Phoenix"|""|"16-JUL-2008"
"Conley Elementary School"|"2467374"|"School"|"Maricopa"|"AZ"|"331746N"|"1115210W"|"1204"|"Chandler"|""|"16-JUL-2008"
"Connolly Middle School"|"44794"|"School"|"Maricopa"|"AZ"|"332417N"|"1115359W"|"1191"|"Tempe"|""|"27-JUN-1984"
"Constitution Elementary School"|"14371"|"School"|"Maricopa"|"AZ"|"333911N"|"1120533W"|"1381"|"Union Hills"|""|"27-JUN-1984"
"Copper Canyon Academy"|"2517717"|"School"|"Maricopa"|"AZ"|"333450N"|"1121337W"|"1152"|"Glendale"|""|"26-FEB-2009"
"Copper Canyon Elementary School"|"2466682"|"School"|"Maricopa"|"AZ"|"333849N"|"1115755W"|"1509"|"Currys Corner"|""|"16-JUL-2008"
"Copper Canyon High School"|"2466683"|"School"|"Maricopa"|"AZ"|"333044N"|"1121524W"|"1060"|"El Mirage"|""|"16-JUL-2008"
"Copper Creek Elementary School"|"2466684"|"School"|"Maricopa"|"AZ"|"334105N"|"1121238W"|"1299"|"Hedgpeth Hills"|""|"16-JUL-2008"
"Copper King Elementary School"|"2517534"|"School"|"Maricopa"|"AZ"|"333007N"|"1121731W"|"1027"|"El Mirage"|""|"26-FEB-2009"
"Copper Ridge School"|"2059871"|"School"|"Maricopa"|"AZ"|"334001N"|"1115155W"|"1821"|"McDowell Peak"|""|"27-JUN-1984"
"Copper Trails School"|"2517828"|"School"|"Maricopa"|"AZ"|"332634N"|"1122517W"|"978"|"Perryville"|""|"26-FEB-2009"
"Copperwood Elementary School"|"2466685"|"School"|"Maricopa"|"AZ"|"333517N"|"1121201W"|"1184"|"Glendale"|""|"16-JUL-2008"
"Cordova Middle School"|"2517719"|"School"|"Maricopa"|"AZ"|"333110N"|"1120759W"|"1155"|"Glendale"|""|"26-FEB-2009"
"Cordova Primary School"|"3256"|"School"|"Maricopa"|"AZ"|"333110N"|"1120759W"|"1155"|"Glendale"|""|"08-FEB-1980"
"Cornerstone Charter School"|"2466686"|"School"|"Maricopa"|"AZ"|"333225N"|"1120642W"|"1181"|"Sunnyslope"|""|"16-JUL-2008"
"Corona del Sol High School"|"14374"|"School"|"Maricopa"|"AZ"|"331934N"|"1115537W"|"1178"|"Guadalupe"|""|"27-JUN-1984"
"Coronada School"|"3281"|"School"|"Maricopa"|"AZ"|"332933N"|"1115526W"|"1250"|"Tempe"|""|"08-FEB-1980"
"Coronado Elementary School"|"2517755"|"School"|"Maricopa"|"AZ"|"331714N"|"1114257W"|"1312"|"Higley"|""|"26-FEB-2009"
"Coronado High School"|"2466688"|"School"|"Maricopa"|"AZ"|"332829N"|"1115510W"|"1227"|"Tempe"|""|"16-JUL-2008"
"Corte Sierra Elementary School"|"2466689"|"School"|"Maricopa"|"AZ"|"332914N"|"1122001W"|"1027"|"Tolleson"|""|"16-JUL-2008"
"Cortez High School"|"3299"|"School"|"Maricopa"|"AZ"|"333359N"|"1120737W"|"1224"|"Glendale"|""|"08-FEB-1980"
"Cortez Park Charter Middle School"|"2466691"|"School"|"Maricopa"|"AZ"|"333859N"|"1120648W"|"1355"|"Union Hills"|""|"16-JUL-2008"
"Cortina Elementary School"|"2517756"|"School"|"Maricopa"|"AZ"|"331616N"|"1114038W"|"1355"|"Higley"|""|"26-FEB-2009"
"Cotton Boll Elementary School"|"2466692"|"School"|"Maricopa"|"AZ"|"333337N"|"1121435W"|"1112"|"Glendale"|""|"16-JUL-2008"
"Country Meadows Elementary School"|"2466693"|"School"|"Maricopa"|"AZ"|"333326N"|"1121747W"|"1109"|"El Mirage"|""|"16-JUL-2008"
"Country Place Elementary School"|"2517810"|"School"|"Maricopa"|"AZ"|"332503N"|"1121643W"|"978"|"Tolleson"|""|"26-FEB-2009"
"Countryside Elementary School"|"2517838"|"School"|"Maricopa"|"AZ"|"333716N"|"1122318W"|"1224"|"Waddell"|""|"26-FEB-2009"
"Covenant Home School Resource Center"|"2466694"|"School"|"Maricopa"|"AZ"|"332949N"|"1120328W"|"1125"|"Phoenix"|""|"16-JUL-2008"
"Coy Payne Learning Center"|"2466695"|"School"|"Maricopa"|"AZ"|"331851N"|"1115032W"|"1211"|"Chandler"|""|"16-JUL-2008"
"Coyote Hills Elementary School"|"2466696"|"School"|"Maricopa"|"AZ"|"334032N"|"1121451W"|"1270"|"Hedgpeth Hills"|""|"16-JUL-2008"
"Coyote Ridge School"|"2517853"|"School"|"Maricopa"|"AZ"|"333120N"|"1121325W"|"1102"|"Glendale"|""|"26-FEB-2009"
"Creighton School"|"3562"|"School"|"Maricopa"|"AZ"|"332800N"|"1120115W"|"1135"|"Phoenix"|""|"08-FEB-1980"
"Crismon Elementary School"|"2517561"|"School"|"Maricopa"|"AZ"|"332215N"|"1115111W"|"1207"|"Chandler"|""|"26-FEB-2009"
"Crittenton Youth Academy"|"2517593"|"School"|"Maricopa"|"AZ"|"333028N"|"1120501W"|"1129"|"Sunnyslope"|""|"26-FEB-2009"
"Crockett School"|"14384"|"School"|"Maricopa"|"AZ"|"332716N"|"1120013W"|"1135"|"Phoenix"|""|"27-JUN-1984"
"Curry Elementary School"|"14386"|"School"|"Maricopa"|"AZ"|"332412N"|"1115404W"|"1191"|"Tempe"|""|"27-JUN-1984"
"Cyber High School"|"2517788"|"School"|"Maricopa"|"AZ"|"332848N"|"1120821W"|"1096"|"Fowler"|""|"26-FEB-2009"
"D W Higgins Institute"|"2517706"|"School"|"Maricopa"|"AZ"|"332052N"|"1115435W"|"1188"|"Guadalupe"|""|"26-FEB-2009"
"David Crockett Elementary School"|"2466697"|"School"|"Maricopa"|"AZ"|"332716N"|"1120012W"|"1135"|"Phoenix"|""|"16-JUL-2008"
"DeVry University"|"2517509"|"School"|"Maricopa"|"AZ"|"333358N"|"1120616W"|"1224"|"Sunnyslope"|""|"26-FEB-2009"
"Deer Valley Charter School"|"2466698"|"School"|"Maricopa"|"AZ"|"334017N"|"1120532W"|"1417"|"Union Hills"|""|"16-JUL-2008"
"Deer Valley Crossroads School"|"2517794"|"School"|"Maricopa"|"AZ"|"333911N"|"1121014W"|"1286"|"Hedgpeth Hills"|""|"26-FEB-2009"
"Deer Valley High School"|"2466699"|"School"|"Maricopa"|"AZ"|"333911N"|"1121015W"|"1286"|"Hedgpeth Hills"|""|"16-JUL-2008"
"Deer Valley Middle School"|"2466700"|"School"|"Maricopa"|"AZ"|"334039N"|"1120708W"|"1384"|"Union Hills"|""|"16-JUL-2008"
"Deer Valley School"|"3827"|"School"|"Maricopa"|"AZ"|"333921N"|"1121722W"|"1224"|"Calderwood Butte"|""|"08-FEB-1980"
"Denver Elementary School"|"14400"|"School"|"Maricopa"|"AZ"|"331752N"|"1115053W"|"1211"|"Chandler"|""|"27-JUN-1984"
"Desert Arroyo Middle School"|"2517716"|"School"|"Maricopa"|"AZ"|"334718N"|"1115731W"|"2064"|"Cave Creek"|""|"26-FEB-2009"
"Desert Canyon Elementary School"|"2059867"|"School"|"Maricopa"|"AZ"|"333736N"|"1115137W"|"1562"|"McDowell Peak"|""|"27-JUN-1984"
"Desert Canyon Middle School"|"2059866"|"School"|"Maricopa"|"AZ"|"333735N"|"1115144W"|"1549"|"McDowell Peak"|""|"27-JUN-1984"
"Desert Cove Elementary School"|"14401"|"School"|"Maricopa"|"AZ"|"333513N"|"1120122W"|"1447"|"Sunnyslope"|""|"27-JUN-1984"
"Desert Dawn Private School"|"2517501"|"School"|"Maricopa"|"AZ"|"333750N"|"1115944W"|"1450"|"Currys Corner"|""|"26-FEB-2009"
"Desert Eagle Secondary School"|"2517728"|"School"|"Maricopa"|"AZ"|"332914N"|"1115141W"|"1250"|"Mesa"|""|"26-FEB-2009"
"Desert Edge High School"|"2466701"|"School"|"Maricopa"|"AZ"|"332617N"|"1122356W"|"981"|"Perryville"|""|"16-JUL-2008"
"Desert Foothills Junior High School"|"2517601"|"School"|"Maricopa"|"AZ"|"333709N"|"1120749W"|"1289"|"Glendale"|""|"26-FEB-2009"
"Desert Garden Elementary School"|"2466702"|"School"|"Maricopa"|"AZ"|"333208N"|"1121237W"|"1122"|"Glendale"|""|"16-JUL-2008"
"Desert Harbor Elementary School"|"2466703"|"School"|"Maricopa"|"AZ"|"333732N"|"1121508W"|"1181"|"Calderwood Butte"|""|"16-JUL-2008"
"Desert Hills High School"|"2517566"|"School"|"Maricopa"|"AZ"|"331922N"|"1114517W"|"1273"|"Chandler"|""|"26-FEB-2009"
"Desert Horizon Elementary School"|"14403"|"School"|"Maricopa"|"AZ"|"332910N"|"1121439W"|"1056"|"Fowler"|""|"27-JUN-1984"
"Desert Marigold School"|"2517457"|"School"|"Maricopa"|"AZ"|"332328N"|"1120121W"|"1129"|"Phoenix"|""|"26-FEB-2009"
"Desert Mirage Elementary School"|"2467361"|"School"|"Maricopa"|"AZ"|"333141N"|"1121435W"|"1083"|"Glendale"|""|"16-JUL-2008"
"Desert Moon School"|"2517849"|"School"|"Maricopa"|"AZ"|"334145N"|"1122457W"|"1365"|"McMicken Dam"|""|"26-FEB-2009"
"Desert Mountain Elementary School"|"2517660"|"School"|"Maricopa"|"AZ"|"331446N"|"1113902W"|"1388"|"Chandler Heights"|""|"26-FEB-2009"
"Desert Mountain High School"|"2467362"|"School"|"Maricopa"|"AZ"|"333519N"|"1114832W"|"1621"|"Sawik Mountain"|""|"16-JUL-2008"
"Desert Mountain School"|"2467363"|"School"|"Maricopa"|"AZ"|"334836N"|"1120443W"|"1804"|"New River SE"|""|"16-JUL-2008"
"Desert Oasis Elementary School"|"2517821"|"School"|"Maricopa"|"AZ"|"332758N"|"1121500W"|"1030"|"Fowler"|""|"26-FEB-2009"
"Desert Oasis Elementary School"|"2517861"|"School"|"Maricopa"|"AZ"|"334343N"|"1122553W"|"1457"|"McMicken Dam"|""|"26-FEB-2009"
"Desert Palms Elementary School"|"2467364"|"School"|"Maricopa"|"AZ"|"333525N"|"1121034W"|"1204"|"Glendale"|""|"16-JUL-2008"
